image_name,eye,noCircles,TP,FN,FP,TPFN
PICTURES/Test_set_easy/001Easy.jpg,0,True,0,0,0,0
PICTURES/Test_set_easy/001Easy.jpg,1,False,86.56213928434013,13.43786071565987,0.990765679107349,100.0
PICTURES/Test_set_easy/002Easy.jpg,0,True,0,0,0,0
PICTURES/Test_set_easy/002Easy.jpg,1,False,67.62836490528414,32.37163509471585,2.068793619142572,100.0
PICTURES/Test_set_easy/003Easy.jpg,0,False,84.13930709232723,15.860692907672775,0.10157808815526936,100.0
PICTURES/Test_set_easy/003Easy.jpg,1,False,85.20710059171599,14.792899408284024,13.909218312052321,100.00000000000001
PICTURES/Test_set_easy/004Easy.jpg,0,False,79.61815653053483,20.381843469465167,0.029502254815189446,100.0
PICTURES/Test_set_easy/004Easy.jpg,1,False,55.46540623022814,44.53459376977186,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,0,False,72.77591426000164,27.224085739998365,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,1,False,77.9989825334916,22.001017466508394,0.0,100.0
PICTURES/Test_set_easy/006Easy.jpg,0,False,98.76393255215777,1.2360674478422407,16.011717633609603,100.00000000000001
PICTURES/Test_set_easy/006Easy.jpg,1,False,95.99880783846211,4.0011921615378885,29.334624841666045,100.0
PICTURES/Test_set_easy/007Easy.jpg,0,True,0,0,0,0
PICTURES/Test_set_easy/007Easy.jpg,1,False,24.85407066052227,75.14592933947772,16.812596006144393,99.99999999999999
PICTURES/Test_set_easy/008Easy.jpg,0,True,0,0,0,0
PICTURES/Test_set_easy/008Easy.jpg,1,True,0,0,0,0
PICTURES/Test_set_easy/009Easy.jpg,0,False,60.10222489476848,39.89777510523151,0.0,100.0
PICTURES/Test_set_easy/009Easy.jpg,1,False,58.71782981683283,41.282170183167175,0.42893577556225365,100.0
PICTURES/Test_set_easy/010easy.jpg,0,False,24.484004127966976,75.51599587203303,0.0,100.0
PICTURES/Test_set_easy/010easy.jpg,1,False,51.32627020338722,48.67372979661279,0.0,100.0
PICTURES/Test_set_easy/011Easy.jpg,0,False,62.0,38.0,0.0,100.0
PICTURES/Test_set_easy/011Easy.jpg,1,False,58.792731752386814,41.207268247613186,0.0,100.0
PICTURES/Test_set_easy/012Easy.jpg,0,False,79.63222310174754,20.36777689825245,1.1386470194239784,100.0
PICTURES/Test_set_easy/012Easy.jpg,1,False,93.62962962962963,6.37037037037037,0.9876543209876543,100.0
PICTURES/Test_set_easy/013Easy.jpg,0,False,83.36365793845424,16.636342061545765,5.885610315639585,100.0
PICTURES/Test_set_easy/013Easy.jpg,1,False,90.47638419917823,9.523615800821773,2.0178186404133274,100.0
PICTURES/Test_set_easy/014Easy.jpg,0,False,77.68300032450975,22.316999675490244,3.4119883176486945,100.0
PICTURES/Test_set_easy/014Easy.jpg,1,False,83.98714751582582,16.012852484174182,16.521197007481298,100.0
PICTURES/Test_set_easy/015Easy.jpg,0,False,83.72162485065711,16.278375149342892,3.962564715252887,100.0
PICTURES/Test_set_easy/015Easy.jpg,1,False,87.67022062704528,12.329779372954713,9.76459410957458,100.0
PICTURES/Test_set_easy/016Easy.jpg,0,False,83.23546876030878,16.764531239691234,0.6234743023025665,100.00000000000001
PICTURES/Test_set_easy/016Easy.jpg,1,False,91.97203073980013,8.027969260199875,0.7124245522609585,100.0
PICTURES/Test_set_easy/017Easy.jpg,0,False,95.78082191780823,4.219178082191781,6.438356164383562,100.0
PICTURES/Test_set_easy/017Easy.jpg,1,False,97.40513756682748,2.5948624331725125,6.650149954361716,99.99999999999999
PICTURES/Test_set_easy/018Easy.jpg,0,False,61.902600186628334,38.097399813371666,0.7339033063478854,100.0
PICTURES/Test_set_easy/018Easy.jpg,1,False,73.71221758371705,26.287782416282944,0.7919301954741726,100.0
PICTURES/Test_set_easy/019Easy.jpg,0,False,76.21424030514939,23.785759694850604,0.34647171010807376,100.0
PICTURES/Test_set_easy/019Easy.jpg,1,True,0,0,0,0
PICTURES/Test_set_easy/020Easy.jpg,0,True,0,0,0,0
PICTURES/Test_set_easy/020Easy.jpg,1,True,0,0,0,0
