image_name,eye,noCircles,TP,FN,FP,TPFN
PICTURES/Test_set_easy/001Easy.jpg,0,False,62.36283833211412,37.637161667885884,0.0121921482565228,100.0
PICTURES/Test_set_easy/001Easy.jpg,1,False,84.7248941900731,15.275105809926895,0.30781069642170067,100.0
PICTURES/Test_set_easy/002Easy.jpg,0,False,92.72868417647821,7.271315823521801,6.727907879415189,100.00000000000001
PICTURES/Test_set_easy/002Easy.jpg,1,False,88.31006979062812,11.689930209371886,7.514955134596211,100.0
PICTURES/Test_set_easy/003Easy.jpg,0,False,93.49537456920007,6.504625430799928,0.623979684382369,100.0
PICTURES/Test_set_easy/003Easy.jpg,1,False,88.73793210837745,11.262067891622547,14.434755527872936,100.0
PICTURES/Test_set_easy/004Easy.jpg,0,False,70.21115185232014,29.788848147679857,0.0,100.0
PICTURES/Test_set_easy/004Easy.jpg,1,False,56.70103092783505,43.29896907216495,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,0,False,75.8929886279964,24.1070113720036,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,1,False,81.34814312362218,18.65185687637782,0.033915550279803294,100.0
PICTURES/Test_set_easy/006Easy.jpg,0,False,97.28493855387254,2.715061446127465,14.918548156616177,100.0
PICTURES/Test_set_easy/006Easy.jpg,1,False,97.37724461664556,2.622755383354445,30.02756873556367,100.0
PICTURES/Test_set_easy/007Easy.jpg,0,False,85.4672131147541,14.532786885245901,12.647540983606556,100.0
PICTURES/Test_set_easy/007Easy.jpg,1,False,47.77265745007681,52.22734254992319,0.007680491551459293,100.0
PICTURES/Test_set_easy/008Easy.jpg,0,False,26.573236889692588,73.42676311030742,21.193490054249548,100.0
PICTURES/Test_set_easy/008Easy.jpg,1,True,0,0,0,0
PICTURES/Test_set_easy/009Easy.jpg,0,False,66.27781118460612,33.722188815393864,0.9019843656043296,99.99999999999999
PICTURES/Test_set_easy/009Easy.jpg,1,False,56.59054022722003,43.40945977277997,2.1214931602133085,100.0
PICTURES/Test_set_easy/010easy.jpg,0,False,22.282421740626074,77.71757825937392,0.0,100.0
PICTURES/Test_set_easy/010easy.jpg,1,False,50.57613486969299,49.423865130307014,0.0,100.0
PICTURES/Test_set_easy/011Easy.jpg,0,False,21.398907103825138,78.60109289617486,51.74863387978142,100.0
PICTURES/Test_set_easy/011Easy.jpg,1,False,62.49871676419259,37.50128323580741,0.0,100.0
PICTURES/Test_set_easy/012Easy.jpg,0,False,77.33057297692261,22.66942702307739,0.06089021494245874,100.0
PICTURES/Test_set_easy/012Easy.jpg,1,False,93.5679012345679,6.432098765432098,1.4135802469135803,100.0
PICTURES/Test_set_easy/013Easy.jpg,0,False,77.81821058460565,22.181789415394352,5.964717981172376,100.0
PICTURES/Test_set_easy/013Easy.jpg,1,False,92.7098165249583,7.290183475041699,2.8924779301086208,100.0
PICTURES/Test_set_easy/014Easy.jpg,0,False,86.43549209586946,13.564507904130545,4.978906865699319,100.00000000000001
PICTURES/Test_set_easy/014Easy.jpg,1,False,87.94839823518129,12.051601764818724,17.28850949549204,100.00000000000001
PICTURES/Test_set_easy/015Easy.jpg,0,False,96.82397451214656,3.176025487853445,3.753484667463162,100.00000000000001
PICTURES/Test_set_easy/015Easy.jpg,1,False,85.89675921038742,14.103240789612585,12.54090573208065,100.0
PICTURES/Test_set_easy/016Easy.jpg,0,False,86.24727848518836,13.75272151481164,0.8148050405753118,100.0
PICTURES/Test_set_easy/016Easy.jpg,1,False,90.98914871862527,9.010851281374716,0.5145288432995812,99.99999999999999
PICTURES/Test_set_easy/017Easy.jpg,0,False,95.21917808219177,4.780821917808219,7.000000000000001,100.0
PICTURES/Test_set_easy/017Easy.jpg,1,False,98.17446863997914,1.8255313600208631,9.297170426391968,100.0
PICTURES/Test_set_easy/018Easy.jpg,0,False,73.1885702756551,26.811429724344908,12.637764495220802,100.0
PICTURES/Test_set_easy/018Easy.jpg,1,False,70.42803647895651,29.571963521043486,0.19350330568147206,100.0
PICTURES/Test_set_easy/019Easy.jpg,0,False,70.4227590591227,29.577240940877303,3.947870311506675,100.0
PICTURES/Test_set_easy/019Easy.jpg,1,False,62.3696682464455,37.6303317535545,13.350567284216574,100.0
PICTURES/Test_set_easy/020Easy.jpg,0,False,90.14296754250385,9.857032457496135,2.9134466769706338,99.99999999999999
PICTURES/Test_set_easy/020Easy.jpg,1,False,91.50046026388463,8.499539736115374,8.104479901810372,100.0
