image_name,eye,noCircles,TP,FN,FP,TPFN
PICTURES/Test_set_easy/001Easy.jpg,0,False,64.19166057059253,35.80833942940746,1.584979273347964,100.0
PICTURES/Test_set_easy/001Easy.jpg,1,False,84.7248941900731,15.275105809926895,0.30781069642170067,100.0
PICTURES/Test_set_easy/002Easy.jpg,0,False,92.96157329538103,7.038426704618968,9.677836718851081,100.0
PICTURES/Test_set_easy/002Easy.jpg,1,False,81.82951146560319,18.17048853439681,5.583250249252243,100.0
PICTURES/Test_set_easy/003Easy.jpg,0,False,45.94231815708326,54.057681842916736,94.08307636495556,100.0
PICTURES/Test_set_easy/003Easy.jpg,1,False,89.39193397695422,10.60806602304578,15.450794145126128,100.0
PICTURES/Test_set_easy/004Easy.jpg,0,False,81.0932692712943,18.906730728705696,0.0,100.0
PICTURES/Test_set_easy/004Easy.jpg,1,False,60.06550299601771,39.93449700398229,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,0,False,72.80209441217377,27.197905587826227,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,1,False,82.07732745463795,17.922672545362047,0.005087332541970494,100.0
PICTURES/Test_set_easy/006Easy.jpg,0,False,98.41383252357817,1.5861674764218348,16.19748499571306,100.0
PICTURES/Test_set_easy/006Easy.jpg,1,False,98.14469860666121,1.8553013933387974,29.356977870501456,100.0
PICTURES/Test_set_easy/007Easy.jpg,0,True,0,0,0,0
PICTURES/Test_set_easy/007Easy.jpg,1,False,36.54377880184332,63.45622119815668,21.797235023041477,100.0
PICTURES/Test_set_easy/008Easy.jpg,0,True,0,0,0,0
PICTURES/Test_set_easy/008Easy.jpg,1,True,0,0,0,0
PICTURES/Test_set_easy/009Easy.jpg,0,False,75.67047504509922,24.329524954900783,0.8298256163559831,100.0
PICTURES/Test_set_easy/009Easy.jpg,1,False,59.45977277996754,40.54022722003246,0.011592858798979828,100.0
PICTURES/Test_set_easy/010easy.jpg,0,False,22.37702098383213,77.62297901616787,0.008599931200550396,100.0
PICTURES/Test_set_easy/010easy.jpg,1,False,51.929471811924834,48.070528188075166,0.0,100.0
PICTURES/Test_set_easy/011Easy.jpg,0,False,77.75956284153006,22.240437158469945,4.918032786885246,100.0
PICTURES/Test_set_easy/011Easy.jpg,1,False,69.2844677137871,30.715532286212916,0.0,100.00000000000001
PICTURES/Test_set_easy/012Easy.jpg,0,False,80.65517871278085,19.344821287219144,1.7658162333313034,100.0
PICTURES/Test_set_easy/012Easy.jpg,1,False,95.38271604938272,4.617283950617284,1.5679012345679013,100.0
PICTURES/Test_set_easy/013Easy.jpg,0,False,95.72027529467604,4.279724705323946,11.664425282809903,99.99999999999999
PICTURES/Test_set_easy/013Easy.jpg,1,False,92.16061185468452,7.839388145315487,3.681705382205769,100.0
PICTURES/Test_set_easy/014Easy.jpg,0,False,82.51355987205044,17.486440127949564,4.714663205229243,100.0
PICTURES/Test_set_easy/014Easy.jpg,1,False,86.89813926721658,13.101860732783427,16.79934778438519,100.0
PICTURES/Test_set_easy/015Easy.jpg,0,False,98.19792911190761,1.8020708880923935,7.238152130625249,100.0
PICTURES/Test_set_easy/015Easy.jpg,1,False,93.6239839543967,6.376016045603293,13.564868573841443,100.0
PICTURES/Test_set_easy/016Easy.jpg,0,False,89.84957445404763,10.150425545952366,1.0787095071584085,100.0
PICTURES/Test_set_easy/016Easy.jpg,1,False,92.27547082687424,7.724529173125763,0.5837923414360632,100.0
PICTURES/Test_set_easy/017Easy.jpg,0,False,98.0,2.0,7.232876712328768,100.0
PICTURES/Test_set_easy/017Easy.jpg,1,False,99.100273829704,0.8997261702959969,8.514799843525884,99.99999999999999
PICTURES/Test_set_easy/018Easy.jpg,0,False,73.85437946079544,26.14562053920456,12.574714382991603,100.0
PICTURES/Test_set_easy/018Easy.jpg,1,False,73.63517460089943,26.364825399100567,1.8938240194936662,100.0
PICTURES/Test_set_easy/019Easy.jpg,0,False,67.48887476160203,32.511125238397966,3.337571519389701,100.0
PICTURES/Test_set_easy/019Easy.jpg,1,False,78.2277753841735,21.77222461582651,0.17808415912681314,100.0
PICTURES/Test_set_easy/020Easy.jpg,0,False,94.17310664605874,5.8268933539412675,4.571097372488408,100.00000000000001
PICTURES/Test_set_easy/020Easy.jpg,1,False,91.79196072414851,8.208039275851489,7.782295182571342,100.0
