image_name,eye,noCircles,circles,TP,TN,FP,FN,TPFN,rTP,rTN,rFP,rFN,rHandAccum,rAutoAccum,imHeight,imWidth
PICTURES/Test_set_easy/001Easy.jpg,0,False,1,59.416746036441836,677.5896581750189,0.02644204714852629,40.583253963558114,99.99999999999994,4450.050980392154,50748.46274509816,1.9803921568627443,3039.5058823529375,7489.556862745095,4452.031372549016,208,280
PICTURES/Test_set_easy/001Easy.jpg,1,False,1,96.1315801306166,1081.222216777219,6.054450190892395,3.868419869383795,100.0000000000004,7462.023529411787,83927.7333333336,469.96470588234945,300.2784313725479,7762.301960784304,7931.988235294116,240,384
PICTURES/Test_set_easy/002Easy.jpg,0,False,1,97.27995482149038,607.0305569503037,8.329786851616904,2.7200451785048285,99.99999999999521,13159.223529411489,82114.04705882465,1126.7843137254888,367.9450980392081,13527.168627451345,14286.007843137259,224,432
PICTURES/Test_set_easy/002Easy.jpg,1,False,1,94.09359674570462,499.07851648768764,10.626588671772785,5.906403254289097,99.99999999999372,12839.956862744939,68103.96078431534,1450.0980392156741,805.9843137254751,13645.941176471271,14290.05490196079,208,400
PICTURES/Test_set_easy/003Easy.jpg,0,False,1,94.15164952773593,1037.382123955168,0.7550934393565636,5.848350472263804,99.99999999999973,24301.101960784337,267754.50980392157,194.8941176470584,1509.4941176470488,25810.596078431456,24495.99607843139,432,680
PICTURES/Test_set_easy/003Easy.jpg,1,False,1,89.71341576214893,697.6651746998425,14.91641552730071,10.286584237850402,99.99999999999933,21452.215686274525,166825.25882352964,3566.803921568624,2459.72156862744,23911.937254902125,25019.019607843144,352,552
PICTURES/Test_set_easy/004Easy.jpg,0,False,1,87.58967235183914,719.9719722221191,9.289615879793573,12.41032764815273,99.99999999999187,14020.066666665845,115242.525490199,1486.9450980391625,1986.462745097987,16006.529411765134,15507.011764705887,272,488
PICTURES/Test_set_easy/004Easy.jpg,1,False,1,83.0410073022988,624.8880440896193,2.40294745760217,16.95899269769202,99.99999999999082,13745.266666665482,103433.87058823719,397.74509803921103,2807.117647058653,16552.384313725655,14143.011764705889,264,456
PICTURES/Test_set_easy/005Easy.jpg,0,False,1,95.1933614433968,581.1589552450107,3.4975155428073923,4.806638556600489,99.99999999999729,42917.180392156355,262010.95686276298,1576.8274509802766,2167.0352941174197,45084.215686275,44494.007843137275,424,728
PICTURES/Test_set_easy/005Easy.jpg,1,False,1,96.79665931908733,593.9010243427783,9.298287546932919,3.2033406809088483,99.99999999999618,42022.34509803855,257830.3215686446,4036.6666666662563,1390.6666666665976,43413.01176470681,46059.0117647059,424,720
PICTURES/Test_set_easy/006Easy.jpg,0,False,1,96.82199357025326,767.2169229052878,15.162498297238692,3.1780064297465502,99.9999999999998,12626.654901960797,100053.54117647087,1977.356862745089,414.4470588235302,13041.101960784354,14604.011764705887,248,464
PICTURES/Test_set_easy/006Easy.jpg,1,False,1,96.46097896133419,739.7333942679854,30.24386122860213,3.53902103866566,99.99999999999986,12134.443137254882,93055.79215686266,3804.5686274509703,445.1960784313731,12579.639215686275,15939.011764705889,240,456
PICTURES/Test_set_easy/007Easy.jpg,0,False,1,92.31532746412788,666.6025506535173,20.137766680706925,7.684672535871011,99.99999999999889,9041.674509803841,65289.301960784316,1972.3607843137174,752.6627450980357,9794.337254901986,11014.035294117652,224,344
PICTURES/Test_set_easy/007Easy.jpg,1,False,1,63.03126747632493,543.404262715093,8.989284425355317,36.968732523675335,100.00000000000026,4835.407843137287,41686.949019607404,689.607843137241,2836.0352941175993,7671.443137254867,5525.015686274506,184,272
PICTURES/Test_set_easy/008Easy.jpg,0,False,1,22.912239210789526,784.356432116721,52.00969656568353,77.08776078921056,100.00000000000009,1412.5647058823413,48356.43529411719,3206.4549019608016,4752.545098039209,6165.109803921544,4619.019607843131,176,328
PICTURES/Test_set_easy/008Easy.jpg,1,True,0,0,0,0,0,0,0,0,0,0,0,0,152,296
PICTURES/Test_set_easy/009Easy.jpg,0,False,1,84.24715842374184,810.8396373467295,11.381019268704353,15.752841576251747,99.99999999999358,9003.701960784185,86656.43529411792,1216.317647058804,1683.5450980391763,10687.247058824047,10220.019607843145,224,440
PICTURES/Test_set_easy/009Easy.jpg,1,False,1,68.50060993127443,737.9670879745936,14.255829335988112,31.49939006872038,99.9999999999948,7639.196078431394,82298.17647058822,1589.8117647058668,3512.8156862744695,11152.011764706444,9229.007843137264,216,440
PICTURES/Test_set_easy/010easy.jpg,0,False,1,20.986986046833763,457.4835309145579,0.25117371733516614,79.01301395316506,99.99999999999882,2066.2823529411726,45041.729411764725,24.729411764705834,7779.258823529382,9845.541176470671,2091.01176470588,208,264
PICTURES/Test_set_easy/010easy.jpg,1,False,1,53.746146849028875,471.05605958688966,0.1381392220235248,46.25385315097003,99.9999999999989,5781.156862745094,50668.72941176461,14.858823529411735,4975.254901960768,10756.41176470598,5796.015686274507,192,320
PICTURES/Test_set_easy/011Easy.jpg,0,False,1,17.64595760064035,724.788315215052,63.68742522443427,82.35404239935964,100.0,1286.3529411764678,52835.533333333275,4642.678431372545,6003.435294117645,7289.788235294113,5929.031372549016,184,352
PICTURES/Test_set_easy/011Easy.jpg,1,False,1,77.6786513608268,839.0794890679082,3.7742774507826287,22.32134863917333,100.00000000000014,5104.023529411774,55133.31372548985,247.99607843137224,1466.666666666643,6570.690196078408,5352.019607843134,176,352
PICTURES/Test_set_easy/012Easy.jpg,0,False,1,81.47001199393692,653.1802353758688,0.5327859501312725,18.529988006061426,99.99999999999835,11622.00392156864,93178.61960784325,76.00392156862749,2643.372549019543,14265.376470588419,11698.00784313726,240,448
PICTURES/Test_set_easy/012Easy.jpg,1,False,1,97.57750738326244,717.8731530586495,5.01856508076566,2.4224926167365934,99.99999999999903,13599.564705882265,100051.36078431373,699.4470588235264,337.6274509803927,13937.192156862793,14299.011764705887,256,448
PICTURES/Test_set_easy/013Easy.jpg,0,False,1,82.45711029469682,609.2444125472,10.137397457500724,17.54288970530222,99.99999999999903,17716.003921568597,130896.85490196134,2178.031372548995,3769.1098039215162,21485.113725490322,19894.035294117668,280,552
PICTURES/Test_set_easy/013Easy.jpg,1,False,1,96.94557223401537,656.5337352669436,7.898486113271861,3.054427765984046,99.99999999999942,20453.588235294057,138515.5647058831,1666.423529411762,644.4235294117588,21098.011764705938,22120.011764705898,288,560
PICTURES/Test_set_easy/014Easy.jpg,0,False,1,91.50961373989196,658.2778800947929,6.350731285258483,8.490386260107272,99.99999999999923,17287.321568627423,124357.00392156944,1199.7333333333286,1603.9411764705767,18891.262745098145,18487.054901960797,296,488
PICTURES/Test_set_easy/014Easy.jpg,1,False,1,94.61432643176026,729.8392318580001,23.12377420405986,5.38567356823796,99.99999999999822,16612.02352941144,128142.39607843185,4059.9843137253843,945.5960784313725,17557.619607843124,20672.007843137268,288,520
PICTURES/Test_set_easy/015Easy.jpg,0,False,1,99.76669915942243,836.6539217043456,12.107904493181804,0.23330084057759792,100.00000000000003,8223.9333333334,68966.76078431372,998.0745098039137,19.231372549019557,8243.164705882416,9222.007843137262,208,376
PICTURES/Test_set_easy/015Easy.jpg,1,False,1,88.54161227813172,692.4792108547858,17.834924187718563,11.458387721868254,99.99999999999997,7049.1137254901805,55130.741176470474,1419.901960784314,912.243137254898,7961.35686274508,8469.015686274519,192,336
PICTURES/Test_set_easy/016Easy.jpg,0,False,1,93.5097669940019,692.0827939712498,6.176782426826175,6.49023300599797,99.99999999999986,23390.925490195546,173120.49411764927,1545.0862745097832,1623.494117647029,25014.41960784261,24936.011764705898,320,624
PICTURES/Test_set_easy/016Easy.jpg,1,False,1,93.53065717784908,734.4274740858614,1.4475844594426908,6.4693428221508125,99.99999999999989,25866.65882352944,203111.85098039277,400.3411764705882,1789.1490196078241,27655.807843137292,26267.000000000015,344,672
PICTURES/Test_set_easy/017Easy.jpg,0,False,1,95.30537920085256,770.564905185633,6.727383142536524,4.6946207991475415,100.0000000000001,6271.329411764705,50705.07450980388,442.67843137254897,308.91764705882343,6580.247058823522,6714.007843137251,176,328
PICTURES/Test_set_easy/017Easy.jpg,1,False,1,97.88833439965887,803.3597497689635,9.919840762067246,2.1116656003412304,100.0000000000001,6749.976470588236,55396.38039215686,684.0313725490188,145.61176470588268,6895.588235294112,7434.007843137253,192,328
PICTURES/Test_set_easy/018Easy.jpg,0,False,1,75.1951272942304,594.7267539462671,15.11750968879656,24.80487270577066,100.00000000000107,26949.066666666557,213143.21176470566,5417.941176470558,8889.780392156894,35838.84705882307,32367.007843137286,424,600
PICTURES/Test_set_easy/018Easy.jpg,1,False,1,73.03211289464888,648.670564500895,0.6131070819973696,26.96788710535293,100.0000000000018,37290.95294117645,331217.90588235366,313.05882352941126,13770.08235294204,51061.035294117566,37604.01176470587,488,784
PICTURES/Test_set_easy/019Easy.jpg,0,False,1,73.51520809382428,621.196562291538,5.842376181837794,26.484791906176362,100.00000000000065,20384.968627451006,172251.05882353053,1620.0274509803808,7343.945098039212,27728.913725490034,22004.99607843139,336,600
PICTURES/Test_set_easy/019Easy.jpg,1,False,1,63.126441789762175,521.7357706874503,15.170515123794742,36.87355821023756,99.99999999999974,20044.850980392308,165669.3372549024,4817.1686274509875,11708.64313725511,31753.4941176475,24862.019607843158,320,632
PICTURES/Test_set_easy/020Easy.jpg,0,False,1,92.97939558461947,612.301513298401,4.037482418398058,7.02060441538004,99.9999999999995,21781.14901960786,143436.40784313728,945.8117647058779,1644.6313725490045,23425.78039215698,22726.960784313742,304,552
PICTURES/Test_set_easy/020Easy.jpg,1,False,1,92.43444781094068,626.8063612540918,10.133960146206098,7.565552189059549,100.00000000000023,22155.960784313716,150241.57647058816,2429.0470588235066,1813.4156862745076,23969.37647058817,24585.007843137264,320,552
