image_name,eye,noCircles,TP,FN,FP,TPFN
PICTURES/Test_set_easy/001Easy.jpg,0,False,64.19166057059253,35.80833942940746,1.584979273347964,100.0
PICTURES/Test_set_easy/001Easy.jpg,1,False,79.73258945748366,20.267410542516355,0.038476337052712584,100.00000000000001
PICTURES/Test_set_easy/002Easy.jpg,0,False,91.91357226031828,8.086427739681719,9.613145296933627,100.0
PICTURES/Test_set_easy/002Easy.jpg,1,False,86.20388833499501,13.796111665004984,7.215852442671984,100.0
PICTURES/Test_set_easy/003Easy.jpg,0,False,86.87828768365681,13.12171231634319,0.09069472156720479,100.0
PICTURES/Test_set_easy/003Easy.jpg,1,False,88.87418249766428,11.125817502335721,13.98318280909374,100.0
PICTURES/Test_set_easy/004Easy.jpg,0,False,81.06798162430987,18.932018375690145,0.004214607830741349,100.00000000000001
PICTURES/Test_set_easy/004Easy.jpg,1,False,54.133015743049604,45.86698425695039,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,0,False,73.08189478851345,26.91810521148654,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,1,False,82.07732745463795,17.922672545362047,0.005087332541970494,100.0
PICTURES/Test_set_easy/006Easy.jpg,0,False,97.30637324949986,2.693626750500143,15.075735924549871,100.0
PICTURES/Test_set_easy/006Easy.jpg,1,False,96.6023396170181,3.3976603829818943,28.403248640190746,100.0
PICTURES/Test_set_easy/007Easy.jpg,0,False,85.4672131147541,14.532786885245901,12.647540983606556,100.0
PICTURES/Test_set_easy/007Easy.jpg,1,False,26.536098310291862,73.46390168970814,12.980030721966207,100.0
PICTURES/Test_set_easy/008Easy.jpg,0,False,34.30379746835443,65.69620253164557,21.998191681735985,100.0
PICTURES/Test_set_easy/008Easy.jpg,1,True,0,0,0,0
PICTURES/Test_set_easy/009Easy.jpg,0,False,64.91280817799158,35.08719182200842,1.1846061334936862,100.0
PICTURES/Test_set_easy/009Easy.jpg,1,False,63.09993044284721,36.90006955715279,1.7099466728495247,100.0
PICTURES/Test_set_easy/010easy.jpg,0,False,19.435844513243893,80.5641554867561,0.0,100.0
PICTURES/Test_set_easy/010easy.jpg,1,False,49.11453097208259,50.88546902791741,0.0,100.0
PICTURES/Test_set_easy/011Easy.jpg,0,False,76.34972677595628,23.650273224043715,6.743169398907104,100.0
PICTURES/Test_set_easy/011Easy.jpg,1,False,68.92516168771174,31.074838312288268,0.8007391438250694,100.0
PICTURES/Test_set_easy/012Easy.jpg,0,False,79.68702429519577,20.312975704804238,1.309139621262863,100.0
PICTURES/Test_set_easy/012Easy.jpg,1,False,95.38271604938272,4.617283950617284,1.5679012345679013,100.0
PICTURES/Test_set_easy/013Easy.jpg,0,False,95.48295229807768,4.5170477019223165,10.932679376631596,100.0
PICTURES/Test_set_easy/013Easy.jpg,1,False,91.04999796590863,8.950002034091371,2.5751596761726536,100.0
PICTURES/Test_set_easy/014Easy.jpg,0,False,93.68596727087292,6.314032729127068,5.841175652496408,99.99999999999999
PICTURES/Test_set_easy/014Easy.jpg,1,False,77.99731440629196,22.002685593708037,9.783234222136965,100.0
PICTURES/Test_set_easy/015Easy.jpg,0,False,85.24492234169654,14.755077658303465,2.767821585025886,100.0
PICTURES/Test_set_easy/015Easy.jpg,1,False,90.21429325451282,9.785706745487174,11.60139343397023,100.0
PICTURES/Test_set_easy/016Easy.jpg,0,False,86.24727848518836,13.75272151481164,0.8148050405753118,100.0
PICTURES/Test_set_easy/016Easy.jpg,1,False,89.63356311223984,10.36643688776015,0.46835317787525976,99.99999999999999
PICTURES/Test_set_easy/017Easy.jpg,0,False,95.98630136986301,4.013698630136987,5.684931506849315,100.0
PICTURES/Test_set_easy/017Easy.jpg,1,False,98.90468118398749,1.095318816012518,8.188812100665015,100.00000000000001
PICTURES/Test_set_easy/018Easy.jpg,0,False,68.58086807394517,31.419131926054828,5.646768051247132,100.0
PICTURES/Test_set_easy/018Easy.jpg,1,False,72.75545123895867,27.244548761041333,0.2759213803235805,100.0
PICTURES/Test_set_easy/019Easy.jpg,0,False,63.98919262555626,36.010807374443736,3.445645263827082,100.0
PICTURES/Test_set_easy/019Easy.jpg,1,True,0,0,0,0
PICTURES/Test_set_easy/020Easy.jpg,0,False,93.85239567233384,6.147604327666151,6.410355486862442,100.0
PICTURES/Test_set_easy/020Easy.jpg,1,False,88.51641607855171,11.483583921448297,6.025621356244247,100.00000000000001
