image_name,eye,noCircles,circles,TP,TN,FP,FN,TPFN,rTP,rTN,rFP,rFN,rHandAccum,rAutoAccum,imHeight,imWidth
PICTURES/Test_set_hard/21Hard.jpg,0,False,1,85.27876861427127,593.2227335465656,6.313102615845045,14.721231385728053,99.99999999999932,6062.223529411766,42170.50588235311,448.7803921568602,1046.4901960784275,7108.713725490242,6511.003921568624,168,296
PICTURES/Test_set_hard/21Hard.jpg,1,False,1,83.09294295181245,688.1092953692294,2.426172460273527,16.90705704818708,99.99999999999953,6067.7725490196035,50248.439215686245,177.16862745097842,1234.6196078431267,7302.392156862765,6244.941176470582,176,328
PICTURES/Test_set_hard/22Hard.jpg,0,False,1,83.10219270020967,653.377579994837,3.142167395627692,16.89780729979024,99.99999999999991,3585.439215686276,28189.937254902,135.5686274509808,729.0549019607865,4314.494117647067,3721.007843137251,136,240
PICTURES/Test_set_hard/22Hard.jpg,1,False,1,50.00827855510174,652.1678704617565,3.4900381386941057,49.99172144489776,99.9999999999995,2736.0823529411805,35681.79215686285,190.94901960784364,2735.176470588224,5471.258823529432,2927.031372549016,152,272
PICTURES/Test_set_hard/23Hard.jpg,0,False,1,94.83919267376912,836.2742376965937,31.065648850857674,5.160807326230834,99.99999999999996,5534.2313725490285,48799.815686274545,1812.7999999999954,301.1529411764705,5835.384313725502,7347.031372549018,168,336
PICTURES/Test_set_hard/23Hard.jpg,1,False,1,88.15956546987405,623.1581624791146,8.221929586686313,11.840434530125911,99.99999999999997,5137.839215686282,36316.94901960788,479.16470588235296,690.0470588235283,5827.886274509812,5617.003921568624,144,296
PICTURES/Test_set_hard/24Hard.jpg,0,False,1,46.1568755272946,594.9877711053989,0.5320891087467963,53.843124472705206,99.9999999999998,2293.5098039215677,29564.61568627451,26.439215686274487,2675.435294117639,4968.945098039216,2319.949019607841,144,240
PICTURES/Test_set_hard/24Hard.jpg,1,False,1,60.078495671252796,492.80517073402564,0.5365587054154876,39.9215043287471,99.99999999999989,2974.450980392155,24398.494117647067,26.564705882352904,1976.4901960784289,4950.941176470589,3001.015686274506,136,216
PICTURES/Test_set_hard/25Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,176,392
PICTURES/Test_set_hard/25Hard.jpg,1,False,1,56.99442015092542,901.7050655162839,83.86070401855827,43.00557984907455,99.99999999999997,3225.725490196078,51033.996078431446,4746.282352941173,2433.996078431375,5659.721568627455,7972.00784313725,160,384
PICTURES/Test_set_hard/26Hard.jpg,0,False,1,64.41410890267765,832.9890831867775,45.00872681421499,35.58589109732216,99.99999999999982,3806.3686274509787,49223.12156862735,2659.6627450980372,2102.847058823528,5909.215686274518,6466.031372549016,168,344
PICTURES/Test_set_hard/26Hard.jpg,1,False,1,31.77092501188753,783.9309480780448,51.968867058164825,68.22907498811254,100.00000000000007,1564.274509803922,38597.65490196073,2558.7411764705894,3359.329411764708,4923.603921568626,4123.015686274491,160,288
PICTURES/Test_set_hard/27Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,176,400
PICTURES/Test_set_hard/27Hard.jpg,1,False,1,12.683121040464446,810.5296777652219,0.0,87.31687895953635,100.0000000000008,1297.9960784313707,82949.95686274511,0.0,8936.047058823508,10234.043137254797,1297.9960784313707,208,448
PICTURES/Test_set_hard/28Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,88,168
PICTURES/Test_set_hard/28Hard.jpg,1,False,1,41.737573013887285,606.198057763097,4.714649578341993,58.2624269861126,99.99999999999989,909.2980392156863,13206.678431372533,102.71372549019613,1269.3098039215652,2178.607843137254,1012.011764705883,88,176
PICTURES/Test_set_hard/29Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,96,184
PICTURES/Test_set_hard/29Hard.jpg,1,False,1,78.35469946718527,642.1365393356735,16.422160856057967,21.645300532814776,100.00000000000004,3596.29019607843,29472.50588235293,753.7372549019592,993.4666666666667,4589.756862745095,4350.0274509803885,128,272
PICTURES/Test_set_hard/30Hard.jpg,0,False,1,29.742225175808336,791.993608106165,0.1418435915369038,70.25777482419127,99.9999999999996,1305.7921568627446,34771.40784313726,6.227450980392152,3084.5725490195905,4390.364705882353,1312.0196078431363,144,272
PICTURES/Test_set_hard/30Hard.jpg,1,False,1,0.0,841.6471757951829,0.0,100.0,100.0,0.0,33063.56470588238,0.0,3928.435294117649,3928.435294117649,0.0,136,272
PICTURES/Test_set_hard/31Hard.jpg,0,False,1,49.343614576130676,615.0353899386823,15.144067984075772,50.65638542386941,100.00000000000009,2711.7450980392146,33800.10196078429,832.2627450980382,2783.890196078432,5495.635294117642,3544.007843137251,152,264
PICTURES/Test_set_hard/31Hard.jpg,1,False,1,92.26961672662364,770.6547188270836,33.73243761920174,7.730383273376434,100.00000000000007,5484.83529411765,45810.466666666674,2005.1764705882272,459.52156862745113,5944.356862745097,7490.01176470588,168,320
PICTURES/Test_set_hard/32Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,96,176
PICTURES/Test_set_hard/32Hard.jpg,1,False,1,0.0,847.0503576820527,20.088044812552038,100.0,100.0,0.0,14125.411764705912,334.9882352941178,1667.6000000000001,1667.6000000000001,334.9882352941178,96,168
PICTURES/Test_set_hard/33Hard.jpg,0,False,1,69.57468103567382,556.1708346663752,0.03983552905939588,30.42531896432604,99.99999999999986,4383.49411764705,35041.07450980418,2.509803921568619,1916.9215686274513,6300.415686274511,4386.0039215686165,152,272
