image_name,eye,noCircles,circles,TP,TN,FP,FN,TPFN,rTP,rTN,rFP,rFN,rHandAccum,rAutoAccum,imHeight,imWidth
PICTURES/Test_set_hard/21Hard.jpg,0,False,1,79.81119002251808,597.5739799042536,1.9618562581576076,20.18880997748122,99.99999999999929,5673.549019607841,42479.82352941197,139.4627450980391,1435.164705882351,7108.713725490242,5813.011764705879,168,296
PICTURES/Test_set_hard/21Hard.jpg,1,False,1,88.5896107104304,687.4426859852515,3.092781844251909,11.410389289569272,99.99999999999967,6469.160784313725,50199.76078431373,225.84705882352696,833.2313725490155,7302.392156862765,6695.007843137253,176,328
PICTURES/Test_set_hard/22Hard.jpg,0,False,1,78.82568196939434,655.7530658173636,0.7666815731015173,21.174318030605477,99.99999999999982,3400.9294117647028,28292.427450980445,33.078431372548955,913.5647058823555,4314.494117647067,3434.0078431372503,136,240
PICTURES/Test_set_hard/22Hard.jpg,1,False,1,50.31519433818501,653.1328417806849,2.525066819766179,49.68480566181462,99.99999999999963,2752.8745098039285,35734.58823529425,138.1529411764711,2718.3843137254835,5471.258823529432,2891.027450980389,152,272
PICTURES/Test_set_hard/23Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,168,336
PICTURES/Test_set_hard/23Hard.jpg,1,False,1,89.17140105954394,621.3907978609943,9.989294204807022,10.828598940455967,99.9999999999999,5196.807843137259,36213.9490196079,582.1647058823525,631.0784313725483,5827.886274509812,5778.972549019602,144,296
PICTURES/Test_set_hard/24Hard.jpg,0,False,1,48.680707863191046,594.4112491624444,1.1086110517007193,51.31929213680885,99.99999999999989,2418.9176470588227,29535.96862745095,55.08627450980389,2550.027450980388,4968.945098039216,2474.003921568625,144,240
PICTURES/Test_set_hard/24Hard.jpg,1,True,0,0,0,0,0,0,0,0,0,0,0,0,136,216
PICTURES/Test_set_hard/25Hard.jpg,0,False,1,19.950697917740005,1021.5559339401093,146.15754328343772,80.0493020822599,99.9999999999999,1085.7647058823525,55595.517647058856,7954.243137254896,4356.474509803922,5442.23921568628,9040.007843137264,176,392
PICTURES/Test_set_hard/25Hard.jpg,1,False,1,18.284139246093297,891.0524940948385,94.51327544000276,81.71586075390668,99.99999999999997,1034.8313725490195,50431.090196078454,5349.188235294111,4624.890196078434,5659.721568627455,6384.019607843132,160,384
PICTURES/Test_set_hard/26Hard.jpg,0,False,1,63.5583502007498,828.0216345356176,49.97617546537471,36.44164979925002,99.99999999999983,3755.799999999999,48929.58431372538,2953.1999999999994,2153.4156862745085,5909.215686274518,6708.999999999995,168,344
PICTURES/Test_set_hard/26Hard.jpg,1,False,1,23.199648910132,783.118216450726,52.78159868548388,76.80035108986807,100.00000000000007,1142.2588235294122,38557.63921568623,2598.7568627450983,3781.3450980392176,4923.603921568626,3741.0156862745075,160,288
PICTURES/Test_set_hard/27Hard.jpg,0,False,1,73.44473513134025,573.2244349747324,2.9301917052038164,26.555264868659744,100.0,7646.933333333338,59683.09411764719,305.086274509804,2764.886274509794,10411.819607843132,7952.019607843136,176,400
PICTURES/Test_set_hard/27Hard.jpg,1,False,1,40.49234370024567,783.7756032250767,26.754074540145194,59.507656299755396,100.00000000000107,4144.003921568617,80211.93333333335,2738.0235294117624,6090.039215686289,10234.043137254797,6882.027450980388,208,448
PICTURES/Test_set_hard/28Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,88,168
PICTURES/Test_set_hard/28Hard.jpg,1,False,1,nan,inf,inf,nan,nan,0.0,14921.980392156858,566.0196078431377,0.0,0.0,566.0196078431377,88,176
PICTURES/Test_set_hard/29Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,96,184
PICTURES/Test_set_hard/29Hard.jpg,1,False,1,77.56957521779103,644.575986766782,13.982713424949662,22.430424782208956,99.99999999999999,3560.2549019607823,29584.470588235286,641.7725490196067,1029.501960784312,4589.756862745095,4202.027450980386,128,272
PICTURES/Test_set_hard/30Hard.jpg,0,False,1,31.01935343260597,791.7904895122387,0.34496218546317503,68.98064656739388,99.99999999999984,1361.8627450980387,34762.490196078434,15.145098039215661,3028.5019607843074,4390.364705882353,1377.0078431372535,144,272
PICTURES/Test_set_hard/30Hard.jpg,1,False,1,0.0,841.6471757951829,0.0,100.0,100.0,0.0,33063.56470588238,0.0,3928.435294117649,3928.435294117649,0.0,136,272
PICTURES/Test_set_hard/31Hard.jpg,0,False,1,56.137098460311144,618.2803893571156,11.899068565642475,43.862901539688956,100.0000000000001,3085.0901960784304,33978.43529411762,653.9294117647057,2410.545098039217,5495.635294117642,3739.019607843133,152,264
PICTURES/Test_set_hard/31Hard.jpg,1,False,1,92.51060983196466,767.161077469421,37.226078976864166,7.489390168035468,100.00000000000013,5499.160784313731,45602.79215686276,2212.8509803921347,445.19607843137294,5944.356862745097,7712.0117647058805,168,320
PICTURES/Test_set_hard/32Hard.jpg,0,False,1,7.269530553710034,597.4641473967367,0.7063570514170887,92.73046944628994,99.99999999999997,175.9254901960784,14458.866666666676,17.094117647058813,2244.113725490196,2420.039215686275,193.0196078431372,96,176
PICTURES/Test_set_hard/32Hard.jpg,1,True,0,0,0,0,0,0,0,0,0,0,0,0,96,168
PICTURES/Test_set_hard/33Hard.jpg,0,False,1,73.98764849627095,556.17120812446,0.03946207097446404,26.012351503728986,99.99999999999994,4661.529411764703,35041.09803921594,2.486274509803913,1638.886274509805,6300.415686274511,4664.015686274504,152,272
PICTURES/Test_set_hard/33Hard.jpg,1,False,1,82.98525956091946,743.4488103409278,0.16790248596731666,17.01474043908057,100.00000000000003,4186.56078431372,37506.584313725456,8.470588235294114,858.3843137254903,5044.945098039209,4195.031372549014,152,280
PICTURES/Test_set_hard/34Hard.jpg,0,False,1,97.34296249052436,1133.364363958088,38.818237847054256,2.657037509475612,99.99999999999997,3555.262745098043,41393.933333333305,1417.7607843137203,97.04313725490199,3652.3058823529464,4973.02352941176,176,264
PICTURES/Test_set_hard/34Hard.jpg,1,False,1,98.80903647240315,1402.2108542794078,66.74241676689047,1.1909635275968438,100.0,3966.082352941175,56283.1490196078,2678.964705882346,47.80392156862748,4013.886274509803,6645.047058823528,192,328
PICTURES/Test_set_hard/35Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,184,336
PICTURES/Test_set_hard/35Hard.jpg,1,True,0,0,0,0,0,0,0,0,0,0,0,0,240,432
