image_name,eye,noCircles,circles,TP,TN,FP,FN,TPFN,rTP,rTN,rFP,rFN,rHandAccum,rAutoAccum,imHeight,imWidth
PICTURES/Test_set_hard/21Hard.jpg,0,False,1,74.17954876699187,599.3698427006452,0.16599346176633686,25.820451233007407,99.99999999999928,5273.2117647058785,42607.48627451004,11.799999999999985,1835.5019607843121,7108.713725490242,5285.011764705878,168,296
PICTURES/Test_set_hard/21Hard.jpg,1,False,1,88.96810607321777,686.9583966575533,3.5770711719500463,11.031893926781924,99.99999999999969,6496.799999999999,50164.396078431375,261.21176470587915,805.592156862743,7302.392156862765,6758.01176470588,176,328
PICTURES/Test_set_hard/22Hard.jpg,0,False,1,83.10219270020967,653.377579994837,3.142167395627692,16.89780729979024,99.99999999999991,3585.439215686276,28189.937254902,135.5686274509808,729.0549019607865,4314.494117647067,3721.007843137251,136,240
PICTURES/Test_set_hard/22Hard.jpg,1,False,1,50.13234936792684,649.239483905557,6.418424694894005,49.86765063207277,99.9999999999996,2742.870588235299,35521.57254901974,351.1686274509803,2728.3882352941123,5471.258823529432,3094.0392156862704,152,272
PICTURES/Test_set_hard/23Hard.jpg,0,False,1,94.83106107902898,842.5042489262586,24.835637621192593,5.168938920970969,99.99999999999996,5533.756862745107,49163.36078431374,1449.2549019607818,301.6274509803921,5835.384313725502,6983.01176470588,168,336
PICTURES/Test_set_hard/23Hard.jpg,1,False,1,89.11521413945518,622.3122633504502,9.067828715351666,10.884785860544703,99.99999999999989,5193.533333333336,36267.65098039224,528.4627450980392,634.3529411764695,5827.886274509812,5721.996078431366,144,296
PICTURES/Test_set_hard/24Hard.jpg,0,False,1,45.17880072386847,595.1566632283177,0.36319698582805654,54.82119927613144,99.99999999999991,2244.909803921568,29573.007843137253,18.0470588235294,2724.035294117643,4968.945098039216,2262.956862745096,144,240
PICTURES/Test_set_hard/24Hard.jpg,1,False,1,64.3762722873052,481.3082875903966,12.033441849044342,35.623727712694745,99.99999999999994,3187.231372549018,23829.29019607843,595.7686274509801,1763.7098039215684,4950.941176470589,3782.999999999998,136,216
PICTURES/Test_set_hard/25Hard.jpg,0,False,1,20.240010779876474,1019.2362428671588,148.47723435638852,79.75998922012342,99.99999999999989,1101.509803921568,55469.274509803974,8080.486274509798,4340.729411764706,5442.23921568628,9181.996078431383,176,392
PICTURES/Test_set_hard/25Hard.jpg,1,False,1,69.88689944561813,906.911723641918,78.6540458929247,30.113100554381855,99.99999999999999,3955.4039215686303,51328.67843137265,4451.599999999996,1704.3176470588237,5659.721568627455,8407.00392156864,160,384
PICTURES/Test_set_hard/26Hard.jpg,0,False,1,63.48083750871012,846.2206589906067,31.77715101038581,36.519162491289705,99.99999999999983,3751.219607843136,50005.003921568525,1877.7803921568598,2157.996078431371,5909.215686274518,5628.9999999999945,168,344
PICTURES/Test_set_hard/26Hard.jpg,1,False,1,21.017364133876143,793.2648570033582,42.63495813285184,78.98263586612396,100.0000000000001,1034.8117647058837,39057.2196078431,2099.176470588235,3888.7921568627476,4923.603921568626,3133.988235294116,160,288
PICTURES/Test_set_hard/27Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,176,400
PICTURES/Test_set_hard/27Hard.jpg,1,False,1,41.26860715926621,789.173810898735,21.35586686648694,58.73139284073492,100.00000000000114,4223.447058823525,80764.38823529414,2185.568627450978,6010.5960784313875,10234.043137254797,6409.015686274506,208,448
PICTURES/Test_set_hard/28Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,88,168
PICTURES/Test_set_hard/28Hard.jpg,1,True,0,0,0,0,0,0,0,0,0,0,0,0,88,176
PICTURES/Test_set_hard/29Hard.jpg,0,True,0,0,0,0,0,0,0,0,0,0,0,0,96,184
